long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.9166696449996,46.73333426799978,-8.707416534423828,0.7952117706788959,184.03412469849738,530.541375547557,571.9114298736906,2812.1112652695583,2830.8120424825865,-2709.300668319527
-128.9166696449996,46.85000093699978,-5.882935523986816,0.6441038897093302,174.68722035549493,589.4984914510778,635.4658480805872,2780.8962913414716,2751.4274845696214,-2689.094095281061
-128.9166696449996,46.966667605999774,-5.478029251098633,0.5131784584124918,242.5214357114266,660.4294787628803,711.9278249320217,2750.7276633232364,2696.1235275151967,-2660.901737519715
-128.80000297599958,45.10000090199982,-8.75272274017334,2.4968346647182846,174.3498524692138,299.40963124128706,322.7567126964061,3053.0481411486617,4875.476920172687,-2819.50014284798
-128.80000297599958,45.21666757099982,-5.599267959594727,2.417589931226306,165.66638227661295,304.2771500381154,328.00378627696915,3044.201035073641,4733.330492581887,-2827.9998626879924
-128.80000297599958,45.33333423999981,-2.941872358322144,2.308785008621013,145.53552903118845,311.3643686539524,335.64364533268844,3031.8140309883465,4545.628198852093,-2786.4983539202485
-128.80000297599958,45.45000090899981,-1.9266456365585327,2.1999800860157066,125.4046757857615,318.97106184636135,343.84348606290706,3019.131544540422,4366.568018285971,-2775.499781840045
-128.80000297599958,45.56666757799981,-4.739668846130371,2.0911751634104077,105.27382254033574,327.16395744740646,352.67523953955856,3006.131363894567,4196.149950883559,-2764.9997901760153
-128.80000297599958,45.683334246999806,-1.5340508222579956,1.9894968365338395,94.6793054929056,335.42006017642035,361.5751288499092,2993.673335795438,4044.7056468410265,-2758.999428608081
-128.80000297599958,45.8000009159998,-7.4431657791137695,1.916319862924662,122.22340289779969,341.7642710136702,368.41404256819743,2984.5092189094767,3940.3828632194522,-2770.995394496963
-128.80000297599958,45.9166675849998,-5.480074882507324,1.8431428893154846,149.76750030269372,348.4826466150489,375.6562973172214,2975.1683953517395,3839.969134308495,-2769.507277214594
-128.80000297599958,46.0333342539998,-9.787012100219728,1.7699659157063075,177.31159770758782,355.6134736556858,383.3431652543049,2965.6402309444734,3743.4644601081545,-2767.4990781761126
-128.80000297599958,46.150000922999794,-6.611700057983398,1.6967889420971298,204.85569511248187,363.2007581147562,391.52208381530664,2955.9129800816145,3650.86884061843,-2713.999064240151
-128.80000297599958,46.26666759199979,-1.1174769401550293,1.592951158046843,211.42639030442038,374.85165185994157,404.0814799495637,2941.7425911780956,3526.185088051814,-2617.0025834231255
-128.80000297599958,46.38333426099979,-10.745023727416992,1.4601572051305596,198.18973639385368,391.52621961131393,422.05628139718107,2922.9293766440132,3378.201558248561,-2763.4987143681824
-128.80000297599958,46.500000929999786,-10.489297866821287,1.3737051863152034,220.6149489929736,403.65830295656366,435.13438887968897,2910.218094827145,3288.77906770189,-2765.500999935858
-128.80000297599958,46.61666759899978,-12.195898056030272,1.2370033211149358,206.33204087890294,425.37819703671124,458.5479363476166,2889.272278535962,3158.5146840040243,-2733.500876063833
-128.80000297599958,46.73333426799978,-10.138514518737791,1.0492542244450949,154.37339467355832,461.8705758675796,497.88588343065896,2858.5158887616058,3001.841066043295,-2719.50071315175
-128.80000297599958,46.85000093699978,-9.437854766845703,0.898146343475529,145.02649033055587,499.2144019431651,538.1416711075393,2831.697041101895,2894.433401818939,-2714.9943256808697
-128.80000297599958,46.966667605999774,-7.069133758544922,0.782468449966214,245.00203579962746,534.8441393678422,576.5497105475183,2809.600363567069,2823.473759445273,-2684.5006383997734
-128.68333630699956,45.10000090199982,-11.992112159729004,2.6808472199070135,158.13189776663407,288.9512827238614,311.48285295541,3073.065253211717,5223.233763016355,-2827.89964553604
-128.68333630699956,45.21666757099982,-7.600493431091309,2.6209022544451797,156.92239320479356,292.23703086129564,315.0248140579638,3066.622031136749,5107.231948984876,-2843.6994349280585
-128.68333630699956,45.33333423999981,-0.5921834111213684,2.560957288983349,155.71288864295312,295.6374796777348,318.6904198607439,3060.104693696152,4993.853316138884,-2793.1992184481005
-128.68333630699956,45.45000090899981,-2.7879350185394287,2.452971404230513,135.89921334236422,302.07474412067,325.6296432308995,3048.1687669123785,4796.230079140005,-2785.099361744081
-128.68333630699956,45.56666757799981,-2.6572036743164062,2.344166481625214,115.76836009693851,309.00565905458257,333.1010105038023,3035.8734869342657,4605.7175201549235,-2791.600075983975
-128.68333630699956,45.683334246999806,-5.258827209472656,2.2353615590199145,95.63750685151275,316.4366439753965,341.1114417487667,3023.2893950577823,4423.847074333539,-2781.900142735979
